"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"01.04.2016","0,37","0,37","0,37","0,37","","48,00%"
"31.03.2016","0,25","0,25","0,25","0,25","","-32,43%"
"30.03.2016","0,37","0,37","0,37","0,37","","0,00%"
"29.03.2016","0,37","0,37","0,37","0,37","","0,00%"
"28.03.2016","0,37","0,37","0,37","0,37","","0,00%"
"25.03.2016","0,37","0,37","0,37","0,37","","0,00%"
"24.03.2016","0,37","0,37","0,37","0,37","","0,00%"
"23.03.2016","0,37","0,37","0,37","0,37","","0,00%"
"22.03.2016","0,37","0,37","0,37","0,37","","0,00%"
"21.03.2016","0,37","0,37","0,37","0,37","","0,00%"
"18.03.2016","0,37","0,37","0,37","0,37","","0,00%"
"17.03.2016","0,37","0,37","0,37","0,37","","0,00%"
"16.03.2016","0,37","0,37","0,37","0,37","","0,00%"
"15.03.2016","0,37","0,37","0,37","0,37","","2,78%"
"14.03.2016","0,36","0,36","0,36","0,36","","0,00%"
"11.03.2016","0,36","0,36","0,36","0,36","","0,00%"
"10.03.2016","0,36","0,36","0,36","0,36","","0,00%"
"09.03.2016","0,36","0,36","0,36","0,36","","0,00%"
"08.03.2016","0,36","0,36","0,36","0,36","","0,00%"
"07.03.2016","0,36","0,36","0,36","0,36","","0,00%"
"04.03.2016","0,36","0,36","0,36","0,36","","-2,70%"
"03.03.2016","0,37","0,37","0,37","0,37","","0,00%"
"02.03.2016","0,37","0,37","0,37","0,37","","2,78%"
"01.03.2016","0,36","0,36","0,36","0,36","","24,14%"
"29.02.2016","0,29","0,29","0,29","0,29","","-21,62%"
"26.02.2016","0,37","0,37","0,37","0,37","","0,00%"
"25.02.2016","0,37","0,37","0,37","0,37","","-2,63%"
"24.02.2016","0,38","0,38","0,38","0,38","","0,00%"
"23.02.2016","0,38","0,38","0,38","0,38","","0,00%"
"22.02.2016","0,38","0,38","0,38","0,38","","0,00%"
"19.02.2016","0,38","0,38","0,38","0,38","","0,00%"
"18.02.2016","0,38","0,38","0,38","0,38","","2,70%"
"17.02.2016","0,37","0,37","0,37","0,37","","-2,63%"
"16.02.2016","0,38","0,38","0,38","0,38","","0,00%"
"12.02.2016","0,38","0,38","0,38","0,38","","0,00%"
"11.02.2016","0,38","0,38","0,38","0,38","","0,00%"
"10.02.2016","0,38","0,38","0,38","0,38","","0,00%"
"09.02.2016","0,38","0,38","0,38","0,38","","0,00%"
"08.02.2016","0,38","0,38","0,38","0,38","","0,00%"
"05.02.2016","0,38","0,38","0,38","0,38","","0,00%"
"04.02.2016","0,38","0,38","0,38","0,38","","0,00%"
"03.02.2016","0,38","0,38","0,38","0,38","","0,00%"
"02.02.2016","0,38","0,38","0,38","0,38","","0,00%"
"01.02.2016","0,38","0,38","0,38","0,38","","31,03%"
"29.01.2016","0,29","0,29","0,29","0,29","","-23,68%"
"28.01.2016","0,38","0,38","0,38","0,38","","0,00%"
"27.01.2016","0,38","0,38","0,38","0,38","","0,00%"
"26.01.2016","0,38","0,38","0,38","0,38","","0,00%"
"25.01.2016","0,38","0,38","0,38","0,38","","0,00%"
"22.01.2016","0,38","0,38","0,38","0,38","","2,70%"
"21.01.2016","0,37","0,37","0,37","0,37","","0,00%"
"20.01.2016","0,37","0,37","0,37","0,37","","2,78%"
"19.01.2016","0,36","0,36","0,36","0,36","","0,00%"
"15.01.2016","0,36","0,36","0,36","0,36","","0,00%"
"14.01.2016","0,36","0,36","0,36","0,36","","0,00%"
"13.01.2016","0,36","0,36","0,36","0,36","","0,00%"
"12.01.2016","0,36","0,36","0,36","0,36","","0,00%"
"11.01.2016","0,36","0,36","0,36","0,36","","0,00%"
"08.01.2016","0,36","0,36","0,36","0,36","","0,00%"
"07.01.2016","0,36","0,36","0,36","0,36","","0,00%"
"06.01.2016","0,36","0,36","0,36","0,36","","0,00%"
"05.01.2016","0,36","0,36","0,36","0,36","","0,00%"
"04.01.2016","0,36","0,36","0,36","0,36","","80,00%"
"31.12.2015","0,20","0,20","0,20","0,20","","-42,86%"
"30.12.2015","0,35","0,35","0,35","0,35","","-2,78%"
"29.12.2015","0,36","0,36","0,36","0,36","","0,00%"
"28.12.2015","0,36","0,36","0,36","0,36","","0,00%"
"24.12.2015","0,36","0,36","0,36","0,36","","0,00%"
"23.12.2015","0,36","0,36","0,36","0,36","","0,00%"
"22.12.2015","0,36","0,36","0,36","0,36","","0,00%"
"21.12.2015","0,36","0,36","0,36","0,36","","-2,70%"
"18.12.2015","0,37","0,37","0,37","0,37","","0,00%"
"17.12.2015","0,37","0,37","0,37","0,37","","146,67%"
"16.12.2015","0,15","0,15","0,15","0,15","","0,00%"
"15.12.2015","0,15","0,15","0,15","0,15","","0,00%"
"14.12.2015","0,15","0,15","0,15","0,15","","7,14%"
"11.12.2015","0,14","0,14","0,14","0,14","","0,00%"
"10.12.2015","0,14","0,14","0,14","0,14","","0,00%"
"09.12.2015","0,14","0,14","0,14","0,14","","7,69%"
"08.12.2015","0,13","0,13","0,13","0,13","","0,00%"
"07.12.2015","0,13","0,13","0,13","0,13","","0,00%"
"04.12.2015","0,13","0,13","0,13","0,13","","0,00%"
"03.12.2015","0,13","0,13","0,13","0,13","","0,00%"
"02.12.2015","0,13","0,13","0,13","0,13","","0,00%"
"01.12.2015","0,13","0,13","0,13","0,13","","62,50%"
"30.11.2015","0,08","0,08","0,08","0,08","","-33,33%"
"27.11.2015","0,12","0,12","0,12","0,12","","0,00%"
"25.11.2015","0,12","0,12","0,12","0,12","","0,00%"
"24.11.2015","0,12","0,12","0,12","0,12","","0,00%"
"23.11.2015","0,12","0,12","0,12","0,12","","0,00%"
"20.11.2015","0,12","0,12","0,12","0,12","","0,00%"
"19.11.2015","0,12","0,12","0,12","0,12","","0,00%"
"18.11.2015","0,12","0,12","0,12","0,12","","-7,69%"
"17.11.2015","0,13","0,13","0,13","0,13","","0,00%"
"16.11.2015","0,13","0,13","0,13","0,13","","8,33%"
"13.11.2015","0,12","0,12","0,12","0,12","","0,00%"
"12.11.2015","0,12","0,12","0,12","0,12","","0,00%"
"10.11.2015","0,12","0,12","0,12","0,12","","0,00%"
"09.11.2015","0,12","0,12","0,12","0,12","","0,00%"
"06.11.2015","0,12","0,12","0,12","0,12","","0,00%"
"05.11.2015","0,12","0,12","0,12","0,12","","0,00%"
"04.11.2015","0,12","0,12","0,12","0,12","","0,00%"
"03.11.2015","0,12","0,12","0,12","0,12","","0,00%"
"02.11.2015","0,12","0,12","0,12","0,12","","71,43%"
"30.10.2015","0,07","0,07","0,07","0,07","","-41,67%"
"29.10.2015","0,12","0,12","0,12","0,12","","0,00%"
"28.10.2015","0,12","0,12","0,12","0,12","","0,00%"
"27.10.2015","0,12","0,12","0,12","0,12","","0,00%"
"26.10.2015","0,12","0,12","0,12","0,12","","0,00%"
"23.10.2015","0,12","0,12","0,12","0,12","","0,00%"
"22.10.2015","0,12","0,12","0,12","0,12","","-7,69%"
"21.10.2015","0,13","0,13","0,13","0,13","","0,00%"
"20.10.2015","0,13","0,13","0,13","0,13","","0,00%"
"19.10.2015","0,13","0,13","0,13","0,13","","0,00%"
"16.10.2015","0,13","0,13","0,13","0,13","","0,00%"
"15.10.2015","0,13","0,13","0,13","0,13","","0,00%"
"14.10.2015","0,13","0,13","0,13","0,13","","0,00%"
"13.10.2015","0,13","0,13","0,13","0,13","","0,00%"
"09.10.2015","0,13","0,13","0,13","0,13","","0,00%"
"08.10.2015","0,13","0,13","0,13","0,13","","0,00%"
"07.10.2015","0,13","0,13","0,13","0,13","","0,00%"
"06.10.2015","0,13","0,13","0,13","0,13","","0,00%"
"05.10.2015","0,13","0,13","0,13","0,13","","0,00%"
"02.10.2015","0,13","0,13","0,13","0,13","","0,00%"
"01.10.2015","0,13","0,13","0,13","0,13","","85,71%"
"30.09.2015","0,07","0,07","0,07","0,07","","-46,15%"
"29.09.2015","0,13","0,13","0,13","0,13","","0,00%"
"28.09.2015","0,13","0,13","0,13","0,13","","0,00%"
"25.09.2015","0,13","0,13","0,13","0,13","","-7,14%"
"24.09.2015","0,14","0,14","0,14","0,14","","0,00%"
"23.09.2015","0,14","0,14","0,14","0,14","","0,00%"
"22.09.2015","0,14","0,14","0,14","0,14","","0,00%"
"21.09.2015","0,14","0,14","0,14","0,14","","0,00%"
"18.09.2015","0,14","0,14","0,14","0,14","","0,00%"
"17.09.2015","0,14","0,14","0,14","0,14","","0,00%"
"16.09.2015","0,14","0,14","0,14","0,14","","0,00%"
"15.09.2015","0,14","0,14","0,14","0,14","","0,00%"
"14.09.2015","0,14","0,14","0,14","0,14","","0,00%"
"11.09.2015","0,14","0,14","0,14","0,14","","0,00%"
"10.09.2015","0,14","0,14","0,14","0,14","","0,00%"
"09.09.2015","0,14","0,14","0,14","0,14","","0,00%"
"08.09.2015","0,14","0,14","0,14","0,14","","0,00%"
"04.09.2015","0,14","0,14","0,14","0,14","","0,00%"
"03.09.2015","0,14","0,14","0,14","0,14","","0,00%"
"02.09.2015","0,14","0,14","0,14","0,14","","0,00%"
"01.09.2015","0,14","0,14","0,14","0,14","","75,00%"
"31.08.2015","0,08","0,08","0,08","0,08","","-42,86%"
"28.08.2015","0,14","0,14","0,14","0,14","","0,00%"
"27.08.2015","0,14","0,14","0,14","0,14","","0,00%"
"26.08.2015","0,14","0,14","0,14","0,14","","-6,67%"
"25.08.2015","0,15","0,15","0,15","0,15","","0,00%"
"24.08.2015","0,15","0,15","0,15","0,15","","0,00%"
"21.08.2015","0,15","0,15","0,15","0,15","","0,00%"
"20.08.2015","0,15","0,15","0,15","0,15","","0,00%"
"19.08.2015","0,15","0,15","0,15","0,15","","0,00%"
"18.08.2015","0,15","0,15","0,15","0,15","","0,00%"
"17.08.2015","0,15","0,15","0,15","0,15","","7,14%"
"14.08.2015","0,14","0,14","0,14","0,14","","-6,67%"
"13.08.2015","0,15","0,15","0,15","0,15","","0,00%"
"12.08.2015","0,15","0,15","0,15","0,15","","0,00%"
"11.08.2015","0,15","0,15","0,15","0,15","","7,14%"
"10.08.2015","0,14","0,14","0,14","0,14","","0,00%"
"07.08.2015","0,14","0,14","0,14","0,14","","0,00%"
"06.08.2015","0,14","0,14","0,14","0,14","","0,00%"
"05.08.2015","0,14","0,14","0,14","0,14","","0,00%"
"04.08.2015","0,14","0,14","0,14","0,14","","0,00%"
"03.08.2015","0,14","0,14","0,14","0,14","","75,00%"
"31.07.2015","0,08","0,08","0,08","0,08","","-42,86%"
"30.07.2015","0,14","0,14","0,14","0,14","","0,00%"
"29.07.2015","0,14","0,14","0,14","0,14","","0,00%"
"28.07.2015","0,14","0,14","0,14","0,14","","0,00%"
"27.07.2015","0,14","0,14","0,14","0,14","","7,69%"
"24.07.2015","0,13","0,13","0,13","0,13","","0,00%"
"23.07.2015","0,13","0,13","0,13","0,13","","0,00%"
"22.07.2015","0,13","0,13","0,13","0,13","","0,00%"
"21.07.2015","0,13","0,13","0,13","0,13","","-7,14%"
"20.07.2015","0,14","0,14","0,14","0,14","","7,69%"
"17.07.2015","0,13","0,13","0,13","0,13","","-7,14%"
"16.07.2015","0,14","0,14","0,14","0,14","","7,69%"
"15.07.2015","0,13","0,13","0,13","0,13","","0,00%"
"14.07.2015","0,13","0,13","0,13","0,13","","0,00%"
"13.07.2015","0,13","0,13","0,13","0,13","","0,00%"
"10.07.2015","0,13","0,13","0,13","0,13","","0,00%"
"09.07.2015","0,13","0,13","0,13","0,13","","0,00%"
"08.07.2015","0,13","0,13","0,13","0,13","","0,00%"
"07.07.2015","0,13","0,13","0,13","0,13","","0,00%"
"06.07.2015","0,13","0,13","0,13","0,13","","0,00%"
"03.07.2015","0,13","0,13","0,13","0,13","","0,00%"
"02.07.2015","0,13","0,13","0,13","0,13","","0,00%"
"01.07.2015","0,13","0,13","0,13","0,13","","62,50%"
"30.06.2015","0,08","0,08","0,08","0,08","","-42,86%"
"29.06.2015","0,14","0,14","0,14","0,14","","7,69%"
"26.06.2015","0,13","0,13","0,13","0,13","","0,00%"
"25.06.2015","0,13","0,13","0,13","0,13","","0,00%"
"24.06.2015","0,13","0,13","0,13","0,13","","0,00%"
"23.06.2015","0,13","0,13","0,13","0,13","","0,00%"
"22.06.2015","0,13","0,13","0,13","0,13","","0,00%"
"19.06.2015","0,13","0,13","0,13","0,13","","-7,14%"
"18.06.2015","0,14","0,14","0,14","0,14","","0,00%"
"17.06.2015","0,14","0,14","0,14","0,14","","0,00%"
"16.06.2015","0,14","0,14","0,14","0,14","","7,69%"
"15.06.2015","0,13","0,13","0,13","0,13","","0,00%"
"12.06.2015","0,13","0,13","0,13","0,13","","0,00%"
"11.06.2015","0,13","0,13","0,13","0,13","","0,00%"
"10.06.2015","0,13","0,13","0,13","0,13","","0,00%"
"09.06.2015","0,13","0,13","0,13","0,13","","0,00%"
"08.06.2015","0,13","0,13","0,13","0,13","","0,00%"
"05.06.2015","0,13","0,13","0,13","0,13","","0,00%"
"04.06.2015","0,13","0,13","0,13","0,13","","0,00%"
"03.06.2015","0,13","0,13","0,13","0,13","","8,33%"
"02.06.2015","0,12","0,12","0,12","0,12","","0,00%"
"01.06.2015","0,12","0,12","0,12","0,12","","50,00%"
"29.05.2015","0,08","0,08","0,08","0,08","","-33,33%"
"28.05.2015","0,12","0,12","0,12","0,12","","0,00%"
"27.05.2015","0,12","0,12","0,12","0,12","","0,00%"
"26.05.2015","0,12","0,12","0,12","0,12","","-7,69%"
"22.05.2015","0,13","0,13","0,13","0,13","","8,33%"
"21.05.2015","0,12","0,12","0,12","0,12","","0,00%"
"20.05.2015","0,12","0,12","0,12","0,12","","0,00%"
"19.05.2015","0,12","0,12","0,12","0,12","","-7,69%"
"18.05.2015","0,13","0,13","0,13","0,13","","0,00%"
"15.05.2015","0,13","0,13","0,13","0,13","","0,00%"
"14.05.2015","0,13","0,13","0,13","0,13","","0,00%"
"13.05.2015","0,13","0,13","0,13","0,13","","0,00%"
"12.05.2015","0,13","0,13","0,13","0,13","","0,00%"
"11.05.2015","0,13","0,13","0,13","0,13","","0,00%"
"08.05.2015","0,13","0,13","0,13","0,13","","0,00%"
"07.05.2015","0,13","0,13","0,13","0,13","","0,00%"
"06.05.2015","0,13","0,13","0,13","0,13","","0,00%"
"05.05.2015","0,13","0,13","0,13","0,13","","0,00%"
"04.05.2015","0,13","0,13","0,13","0,13","","0,00%"
"01.05.2015","0,13","0,13","0,13","0,13","","62,50%"
"30.04.2015","0,08","0,08","0,08","0,08","","-38,46%"
"29.04.2015","0,13","0,13","0,13","0,13","","0,00%"
"28.04.2015","0,13","0,13","0,13","0,13","","0,00%"
"27.04.2015","0,13","0,13","0,13","0,13","","0,00%"
"24.04.2015","0,13","0,13","0,13","0,13","","0,00%"
"23.04.2015","0,13","0,13","0,13","0,13","","0,00%"
"22.04.2015","0,13","0,13","0,13","0,13","","0,00%"
"21.04.2015","0,13","0,13","0,13","0,13","","0,00%"
"20.04.2015","0,13","0,13","0,13","0,13","","0,00%"
"17.04.2015","0,13","0,13","0,13","0,13","","0,00%"
"16.04.2015","0,13","0,13","0,13","0,13","","0,00%"
"15.04.2015","0,13","0,13","0,13","0,13","","0,00%"
"14.04.2015","0,13","0,13","0,13","0,13","","0,00%"
"13.04.2015","0,13","0,13","0,13","0,13","","8,33%"
"10.04.2015","0,12","0,12","0,12","0,12","","0,00%"
"09.04.2015","0,12","0,12","0,12","0,12","","0,00%"
"08.04.2015","0,12","0,12","0,12","0,12","","0,00%"
"07.04.2015","0,12","0,12","0,12","0,12","","-7,69%"
"06.04.2015","0,13","0,13","0,13","0,13","","8,33%"
"03.04.2015","0,12","0,12","0,12","0,12","","0,00%"
"02.04.2015","0,12","0,12","0,12","0,12","","0,00%"
"01.04.2015","0,12","0,12","0,12","0,12","","100,00%"
"31.03.2015","0,06","0,06","0,06","0,06","","-50,00%"
"30.03.2015","0,12","0,12","0,12","0,12","","0,00%"
"27.03.2015","0,12","0,12","0,12","0,12","","9,09%"
"26.03.2015","0,11","0,11","0,11","0,11","","-8,33%"
"25.03.2015","0,12","0,12","0,12","0,12","","9,09%"
"24.03.2015","0,11","0,11","0,11","0,11","","-8,33%"
"23.03.2015","0,12","0,12","0,12","0,12","","0,00%"
"20.03.2015","0,12","0,12","0,12","0,12","","0,00%"
"19.03.2015","0,12","0,12","0,12","0,12","","9,09%"
"18.03.2015","0,11","0,11","0,11","0,11","","-8,33%"
"17.03.2015","0,12","0,12","0,12","0,12","","0,00%"
"16.03.2015","0,12","0,12","0,12","0,12","","9,09%"
"13.03.2015","0,11","0,11","0,11","0,11","","0,00%"
"12.03.2015","0,11","0,11","0,11","0,11","","0,00%"
"11.03.2015","0,11","0,11","0,11","0,11","","-8,33%"
"10.03.2015","0,12","0,12","0,12","0,12","","0,00%"
"09.03.2015","0,12","0,12","0,12","0,12","","0,00%"
"06.03.2015","0,12","0,12","0,12","0,12","","9,09%"
"05.03.2015","0,11","0,11","0,11","0,11","","0,00%"
"04.03.2015","0,11","0,11","0,11","0,11","","-8,33%"
"03.03.2015","0,12","0,12","0,12","0,12","","0,00%"
"02.03.2015","0,12","0,12","0,12","0,12","","100,00%"
"27.02.2015","0,06","0,06","0,06","0,06","","-45,45%"
"26.02.2015","0,11","0,11","0,11","0,11","","0,00%"
"25.02.2015","0,11","0,11","0,11","0,11","","0,00%"
"24.02.2015","0,11","0,11","0,11","0,11","","0,00%"
"23.02.2015","0,11","0,11","0,11","0,11","","-8,33%"
"20.02.2015","0,12","0,12","0,12","0,12","","0,00%"
"19.02.2015","0,12","0,12","0,12","0,12","","0,00%"
"18.02.2015","0,12","0,12","0,12","0,12","","0,00%"
"17.02.2015","0,12","0,12","0,12","0,12","","0,00%"
"13.02.2015","0,12","0,12","0,12","0,12","","0,00%"
"12.02.2015","0,12","0,12","0,12","0,12","","0,00%"
"11.02.2015","0,12","0,12","0,12","0,12","","0,00%"
"10.02.2015","0,12","0,12","0,12","0,12","","0,00%"
"09.02.2015","0,12","0,12","0,12","0,12","","9,09%"
"06.02.2015","0,11","0,11","0,11","0,11","","-8,33%"
"05.02.2015","0,12","0,12","0,12","0,12","","9,09%"
"04.02.2015","0,11","0,11","0,11","0,11","","-8,33%"
"03.02.2015","0,12","0,12","0,12","0,12","","0,00%"
"02.02.2015","0,12","0,12","0,12","0,12","","100,00%"
"30.01.2015","0,06","0,06","0,06","0,06","","-45,45%"
"29.01.2015","0,11","0,11","0,11","0,11","","-8,33%"
"28.01.2015","0,12","0,12","0,12","0,12","","9,09%"
"27.01.2015","0,11","0,11","0,11","0,11","","-8,33%"
"26.01.2015","0,12","0,12","0,12","0,12","","0,00%"
"23.01.2015","0,12","0,12","0,12","0,12","","0,00%"
"22.01.2015","0,12","0,12","0,12","0,12","","0,00%"
"21.01.2015","0,12","0,12","0,12","0,12","","0,00%"
"20.01.2015","0,12","0,12","0,12","0,12","","-7,69%"
"16.01.2015","0,13","0,13","0,13","0,13","","8,33%"
"15.01.2015","0,12","0,12","0,12","0,12","","0,00%"
"14.01.2015","0,12","0,12","0,12","0,12","","0,00%"
"13.01.2015","0,12","0,12","0,12","0,12","","0,00%"
"12.01.2015","0,12","0,12","0,12","0,12","","0,00%"
"09.01.2015","0,12","0,12","0,12","0,12","","0,00%"
"08.01.2015","0,12","0,12","0,12","0,12","","0,00%"
"07.01.2015","0,12","0,12","0,12","0,12","","0,00%"
"06.01.2015","0,12","0,12","0,12","0,12","","0,00%"
"05.01.2015","0,12","0,12","0,12","0,12","","0,00%"
"02.01.2015","0,12","0,12","0,12","0,12","","100,00%"
"31.12.2014","0,06","0,06","0,06","0,06","","-53,85%"
"30.12.2014","0,13","0,13","0,13","0,13","","0,00%"
"29.12.2014","0,13","0,13","0,13","0,13","","0,00%"
"26.12.2014","0,13","0,13","0,13","0,13","","0,00%"
"24.12.2014","0,13","0,13","0,13","0,13","","0,00%"
"23.12.2014","0,13","0,13","0,13","0,13","","0,00%"
"22.12.2014","0,13","0,13","0,13","0,13","","0,00%"
"19.12.2014","0,13","0,13","0,13","0,13","","0,00%"
"18.12.2014","0,13","0,13","0,13","0,13","","0,00%"
"17.12.2014","0,13","0,13","0,13","0,13","","8,33%"
"16.12.2014","0,12","0,12","0,12","0,12","","9,09%"
"15.12.2014","0,11","0,11","0,11","0,11","","-8,33%"
"12.12.2014","0,12","0,12","0,12","0,12","","0,00%"
"11.12.2014","0,12","0,12","0,12","0,12","","0,00%"
"10.12.2014","0,12","0,12","0,12","0,12","","0,00%"
"09.12.2014","0,12","0,12","0,12","0,12","","0,00%"
"08.12.2014","0,12","0,12","0,12","0,12","","0,00%"
"05.12.2014","0,12","0,12","0,12","0,12","","0,00%"
"04.12.2014","0,12","0,12","0,12","0,12","","0,00%"
"03.12.2014","0,12","0,12","0,12","0,12","","0,00%"
"02.12.2014","0,12","0,12","0,12","0,12","","-7,69%"
"01.12.2014","0,13","0,13","0,13","0,13","","62,50%"
"28.11.2014","0,08","0,08","0,08","0,08","","-20,00%"
"26.11.2014","0,10","0,10","0,10","0,10","","0,00%"
"25.11.2014","0,10","0,10","0,10","0,10","","0,00%"
"24.11.2014","0,10","0,10","0,10","0,10","","0,00%"
"21.11.2014","0,10","0,10","0,10","0,10","","0,00%"
"20.11.2014","0,10","0,10","0,10","0,10","","0,00%"
"19.11.2014","0,10","0,10","0,10","0,10","","-9,09%"
"18.11.2014","0,11","0,11","0,11","0,11","","10,00%"
"17.11.2014","0,10","0,10","0,10","0,10","","11,11%"
"14.11.2014","0,09","0,09","0,09","0,09","","0,00%"
"13.11.2014","0,09","0,09","0,09","0,09","","0,00%"
"12.11.2014","0,09","0,09","0,09","0,09","","0,00%"
"10.11.2014","0,09","0,09","0,09","0,09","","0,00%"
"07.11.2014","0,09","0,09","0,09","0,09","","0,00%"
"06.11.2014","0,09","0,09","0,09","0,09","","0,00%"
"05.11.2014","0,09","0,09","0,09","0,09","","-10,00%"
"04.11.2014","0,10","0,10","0,10","0,10","","11,11%"
"03.11.2014","0,09","0,09","0,09","0,09","","28,57%"
"31.10.2014","0,07","0,07","0,07","0,07","","-22,22%"
"30.10.2014","0,09","0,09","0,09","0,09","","0,00%"
"29.10.2014","0,09","0,09","0,09","0,09","","0,00%"
"28.10.2014","0,09","0,09","0,09","0,09","","0,00%"
"27.10.2014","0,09","0,09","0,09","0,09","","0,00%"
"24.10.2014","0,09","0,09","0,09","0,09","","0,00%"
"23.10.2014","0,09","0,09","0,09","0,09","","0,00%"
"22.10.2014","0,09","0,09","0,09","0,09","","0,00%"
"21.10.2014","0,09","0,09","0,09","0,09","","0,00%"
"20.10.2014","0,09","0,09","0,09","0,09","","0,00%"
"17.10.2014","0,09","0,09","0,09","0,09","","0,00%"
"16.10.2014","0,09","0,09","0,09","0,09","","0,00%"
"15.10.2014","0,09","0,09","0,09","0,09","","0,00%"
"14.10.2014","0,09","0,09","0,09","0,09","","0,00%"
"10.10.2014","0,09","0,09","0,09","0,09","","12,50%"
"09.10.2014","0,08","0,08","0,08","0,08","","-11,11%"
"08.10.2014","0,09","0,09","0,09","0,09","","0,00%"
"07.10.2014","0,09","0,09","0,09","0,09","","0,00%"
"06.10.2014","0,09","0,09","0,09","0,09","","0,00%"
"03.10.2014","0,09","0,09","0,09","0,09","","0,00%"
"02.10.2014","0,09","0,09","0,09","0,09","","0,00%"
"01.10.2014","0,09","0,09","0,09","0,09","","28,57%"
"30.09.2014","0,07","0,07","0,07","0,07","","-12,50%"
"29.09.2014","0,08","0,08","0,08","0,08","","-11,11%"
"26.09.2014","0,09","0,09","0,09","0,09","","0,00%"
"25.09.2014","0,09","0,09","0,09","0,09","","0,00%"
"24.09.2014","0,09","0,09","0,09","0,09","","0,00%"
"23.09.2014","0,09","0,09","0,09","0,09","","0,00%"
"22.09.2014","0,09","0,09","0,09","0,09","","0,00%"
"19.09.2014","0,09","0,09","0,09","0,09","","0,00%"
"18.09.2014","0,09","0,09","0,09","0,09","","0,00%"
"17.09.2014","0,09","0,09","0,09","0,09","","0,00%"
"16.09.2014","0,09","0,09","0,09","0,09","","0,00%"
"15.09.2014","0,09","0,09","0,09","0,09","","0,00%"
"12.09.2014","0,09","0,09","0,09","0,09","","0,00%"
"11.09.2014","0,09","0,09","0,09","0,09","","0,00%"
"10.09.2014","0,09","0,09","0,09","0,09","","0,00%"
"09.09.2014","0,09","0,09","0,09","0,09","","0,00%"
"08.09.2014","0,09","0,09","0,09","0,09","","0,00%"
"05.09.2014","0,09","0,09","0,09","0,09","","0,00%"
"04.09.2014","0,09","0,09","0,09","0,09","","0,00%"
"03.09.2014","0,09","0,09","0,09","0,09","","0,00%"
"02.09.2014","0,09","0,09","0,09","0,09","","28,57%"
"29.08.2014","0,07","0,07","0,07","0,07","","-22,22%"
"28.08.2014","0,09","0,09","0,09","0,09","","0,00%"
"27.08.2014","0,09","0,09","0,09","0,09","","0,00%"
"26.08.2014","0,09","0,09","0,09","0,09","","0,00%"
"25.08.2014","0,09","0,09","0,09","0,09","","0,00%"
"22.08.2014","0,09","0,09","0,09","0,09","","0,00%"
"21.08.2014","0,09","0,09","0,09","0,09","","0,00%"
"20.08.2014","0,09","0,09","0,09","0,09","","0,00%"
"19.08.2014","0,09","0,09","0,09","0,09","","0,00%"
"18.08.2014","0,09","0,09","0,09","0,09","","0,00%"
"15.08.2014","0,09","0,09","0,09","0,09","","0,00%"
"14.08.2014","0,09","0,09","0,09","0,09","","0,00%"
"13.08.2014","0,09","0,09","0,09","0,09","","0,00%"
"12.08.2014","0,09","0,09","0,09","0,09","","0,00%"
"11.08.2014","0,09","0,09","0,09","0,09","","0,00%"
"08.08.2014","0,09","0,09","0,09","0,09","","0,00%"
"07.08.2014","0,09","0,09","0,09","0,09","","0,00%"
"06.08.2014","0,09","0,09","0,09","0,09","","0,00%"
"05.08.2014","0,09","0,09","0,09","0,09","","0,00%"
"04.08.2014","0,09","0,09","0,09","0,09","","0,00%"
"01.08.2014","0,09","0,09","0,09","0,09","","12,50%"
"31.07.2014","0,08","0,08","0,08","0,08","","-11,11%"
"30.07.2014","0,09","0,09","0,09","0,09","","0,00%"
"29.07.2014","0,09","0,09","0,09","0,09","","0,00%"
"28.07.2014","0,09","0,09","0,09","0,09","","0,00%"
"25.07.2014","0,09","0,09","0,09","0,09","","0,00%"
"24.07.2014","0,09","0,09","0,09","0,09","","0,00%"
"23.07.2014","0,09","0,09","0,09","0,09","","0,00%"
"22.07.2014","0,09","0,09","0,09","0,09","","-10,00%"
"21.07.2014","0,10","0,10","0,10","0,10","","11,11%"
"18.07.2014","0,09","0,09","0,09","0,09","","0,00%"
"17.07.2014","0,09","0,09","0,09","0,09","","0,00%"
"16.07.2014","0,09","0,09","0,09","0,09","","0,00%"
"15.07.2014","0,09","0,09","0,09","0,09","","0,00%"
"14.07.2014","0,09","0,09","0,09","0,09","","0,00%"
"11.07.2014","0,09","0,09","0,09","0,09","","0,00%"
"10.07.2014","0,09","0,09","0,09","0,09","","0,00%"
"09.07.2014","0,09","0,09","0,09","0,09","","0,00%"
"08.07.2014","0,09","0,09","0,09","0,09","","-10,00%"
"07.07.2014","0,10","0,10","0,10","0,10","","11,11%"
"03.07.2014","0,09","0,09","0,09","0,09","","-10,00%"
"02.07.2014","0,10","0,10","0,10","0,10","","0,00%"
"01.07.2014","0,10","0,10","0,10","0,10","","11,11%"
"30.06.2014","0,09","0,09","0,09","0,09","","-10,00%"
"27.06.2014","0,10","0,10","0,10","0,10","","0,00%"
"26.06.2014","0,10","0,10","0,10","0,10","","0,00%"
"25.06.2014","0,10","0,10","0,10","0,10","","0,00%"
"24.06.2014","0,10","0,10","0,10","0,10","","0,00%"
"23.06.2014","0,10","0,10","0,10","0,10","","0,00%"
"20.06.2014","0,10","0,10","0,10","0,10","","0,00%"
